Separation,Force_Clamped
159,-1841044.948
159.1,-1839307.077
159.2,-1837567.511
159.3,-1835826.299
159.4,-1834083.488
159.5,-1832339.128
159.6,-1830593.264
159.7,-1828845.945
159.8,-1827097.215
159.9,-1825347.122
160,-1823595.709
160.1,-1821843.021
160.2,-1820089.103
160.3,-1818333.997
160.4,-1816577.748
160.5,-1814820.396
160.6,-1813061.985
160.7,-1811302.556
160.8,-1809542.149
160.9,-1807780.806
161,-1806018.565
161.1,-1804255.467
161.2,-1802491.551
161.3,-1800726.856
161.4,-1798961.418
161.5,-1797195.277
161.6,-1795428.468
161.7,-1793661.03
161.8,-1791892.998
161.9,-1790124.408
162,-1788355.296
162.1,-1786585.696
162.2,-1784815.644
162.3,-1783045.172
162.4,-1781274.316
162.5,-1779503.108
162.6,-1777731.582
162.7,-1775959.769
162.8,-1774187.703
162.9,-1772415.414
163,-1770642.934
163.1,-1768870.294
163.2,-1767097.525
163.3,-1765324.657
163.4,-1763551.72
163.5,-1761778.742
163.6,-1760005.754
163.7,-1758232.785
163.8,-1756459.861
163.9,-1754687.013
164,-1752914.266
164.1,-1751141.649
164.2,-1749369.189
164.3,-1747596.912
164.4,-1745824.845
164.5,-1744053.014
164.6,-1742281.444
164.7,-1740510.161
164.8,-1738739.19
164.9,-1736968.555
165,-1735198.282
165.1,-1733428.394
165.2,-1731658.915
165.3,-1729889.868
165.4,-1728121.278
165.5,-1726353.166
165.6,-1724585.556
165.7,-1722818.47
165.8,-1721051.929
165.9,-1719285.956
166,-1717520.573
166.1,-1715755.8
166.2,-1713991.658
166.3,-1712228.169
166.4,-1710465.352
166.5,-1708703.228
166.6,-1706941.817
166.7,-1705181.138
166.8,-1703421.211
166.9,-1701662.055
167,-1699903.688
167.1,-1698146.131
167.2,-1696389.4
167.3,-1694633.514
167.4,-1692878.492
167.5,-1691124.35
167.6,-1689371.107
167.7,-1687618.778
167.8,-1685867.383
167.9,-1684116.937
168,-1682367.456
168.1,-1680618.958
168.2,-1678871.459
168.3,-1677124.973
168.4,-1675379.518
168.5,-1673635.108
168.6,-1671891.758
168.7,-1670149.485
168.8,-1668408.302
168.9,-1666668.225
169,-1664929.267
169.1,-1663191.444
169.2,-1661454.769
169.3,-1659719.255
169.4,-1657984.918
169.5,-1656251.77
169.6,-1654519.825
169.7,-1652789.095
169.8,-1651059.594
169.9,-1649331.335
170,-1647604.33
170.1,-1645878.591
170.2,-1644154.131
170.3,-1642430.962
170.4,-1640709.095
170.5,-1638988.543
170.6,-1637269.317
170.7,-1635551.429
170.8,-1633834.889
170.9,-1632119.709
171,-1630405.9
171.1,-1628693.472
171.2,-1626982.436
171.3,-1625272.803
171.4,-1623564.582
171.5,-1621857.784
171.6,-1620152.42
171.7,-1618448.498
171.8,-1616746.028
171.9,-1615045.021
172,-1613345.485
172.1,-1611647.43
172.2,-1609950.864
172.3,-1608255.798
172.4,-1606562.239
172.5,-1604870.197
172.6,-1603179.68
172.7,-1601490.696
172.8,-1599803.254
172.9,-1598117.362
173,-1596433.028
173.1,-1594750.26
173.2,-1593069.066
173.3,-1591389.454
173.4,-1589711.431
173.5,-1588035.004
173.6,-1586360.181
173.7,-1584686.97
173.8,-1583015.376
173.9,-1581345.408
174,-1579677.072
174.1,-1578010.375
174.2,-1576345.323
174.3,-1574681.923
174.4,-1573020.181
174.5,-1571360.105
174.6,-1569701.699
174.7,-1568044.97
174.8,-1566389.924
174.9,-1564736.567
175,-1563084.905
175.1,-1561434.944
175.2,-1559786.688
175.3,-1558140.144
175.4,-1556495.316
175.5,-1554852.211
175.6,-1553210.834
175.7,-1551571.188
175.8,-1549933.281
175.9,-1548297.115
176,-1546662.697
176.1,-1545030.031
176.2,-1543399.122
176.3,-1541769.973
176.4,-1540142.591
176.5,-1538516.978
176.6,-1536893.14
176.7,-1535271.08
176.8,-1533650.803
176.9,-1532032.313
177,-1530415.614
177.1,-1528800.709
177.2,-1527187.603
177.3,-1525576.299
177.4,-1523966.8
177.5,-1522359.111
177.6,-1520753.235
177.7,-1519149.175
177.8,-1517546.935
177.9,-1515946.518
178,-1514347.927
178.1,-1512751.165
178.2,-1511156.235
178.3,-1509563.141
178.4,-1507971.885
178.5,-1506382.47
178.6,-1504794.899
178.7,-1503209.174
178.8,-1501625.299
178.9,-1500043.276
179,-1498463.106
179.1,-1496884.794
179.2,-1495308.341
179.3,-1493733.749
179.4,-1492161.021
179.5,-1490590.159
179.6,-1489021.165
179.7,-1487454.041
179.8,-1485888.789
179.9,-1484325.412
180,-1482763.91
180.1,-1481204.287
180.2,-1479646.543
180.3,-1478090.681
180.4,-1476536.701
180.5,-1474984.607
180.6,-1473434.399
180.7,-1471886.078
180.8,-1470339.647
180.9,-1468795.107
181,-1467252.458
181.1,-1465711.703
181.2,-1464172.843
181.3,-1462635.879
181.4,-1461100.811
181.5,-1459567.642
181.6,-1458036.372
181.7,-1456507.002
181.8,-1454979.533
181.9,-1453453.967
182,-1451930.303
182.1,-1450408.543
182.2,-1448888.688
182.3,-1447370.738
182.4,-1445854.695
182.5,-1444340.557
182.6,-1442828.328
182.7,-1441318.006
182.8,-1439809.592
182.9,-1438303.087
183,-1436798.492
183.1,-1435295.807
183.2,-1433795.031
183.3,-1432296.166
183.4,-1430799.212
183.5,-1429304.169
183.6,-1427811.037
183.7,-1426319.816
183.8,-1424830.507
183.9,-1423343.109
184,-1421857.623
184.1,-1420374.049
184.2,-1418892.386
184.3,-1417412.636
184.4,-1415934.796
184.5,-1414458.868
184.6,-1412984.852
184.7,-1411512.747
184.8,-1410042.552
184.9,-1408574.269
185,-1407107.895
185.1,-1405643.432
185.2,-1404180.879
185.3,-1402720.235
185.4,-1401261.5
185.5,-1399804.674
185.6,-1398349.755
185.7,-1396896.745
185.8,-1395445.641
185.9,-1393996.445
186,-1392549.154
186.1,-1391103.768
186.2,-1389660.288
186.3,-1388218.711
186.4,-1386779.038
186.5,-1385341.268
186.6,-1383905.4
186.7,-1382471.433
186.8,-1381039.366
186.9,-1379609.199
187,-1378180.931
187.1,-1376754.561
187.2,-1375330.088
187.3,-1373907.511
187.4,-1372486.829
187.5,-1371068.042
187.6,-1369651.148
187.7,-1368236.146
187.8,-1366823.035
187.9,-1365411.815
188,-1364002.483
188.1,-1362595.04
188.2,-1361189.484
188.3,-1359785.813
188.4,-1358384.027
188.5,-1356984.125
188.6,-1355586.105
188.7,-1354189.966
188.8,-1352795.707
188.9,-1351403.326
189,-1350012.823
189.1,-1348624.195
189.2,-1347237.443
189.3,-1345852.563
189.4,-1344469.556
189.5,-1343088.419
189.6,-1341709.152
189.7,-1340331.753
189.8,-1338956.22
189.9,-1337582.552
190,-1336210.747
190.1,-1334840.805
190.2,-1333472.723
190.3,-1332106.5
190.4,-1330742.135
190.5,-1329379.627
190.6,-1328018.972
190.7,-1326660.171
190.8,-1325303.221
190.9,-1323948.12
191,-1322594.868
191.1,-1321243.462
191.2,-1319893.902
191.3,-1318546.184
191.4,-1317200.309
191.5,-1315856.273
191.6,-1314514.075
191.7,-1313173.714
191.8,-1311835.188
191.9,-1310498.494
192,-1309163.633
192.1,-1307830.6
192.2,-1306499.396
192.3,-1305170.018
192.4,-1303842.463
192.5,-1302516.732
192.6,-1301192.821
192.7,-1299870.728
192.8,-1298550.453
192.9,-1297231.993
193,-1295915.346
193.1,-1294600.511
193.2,-1293287.485
193.3,-1291976.267
193.4,-1290666.854
193.5,-1289359.245
193.6,-1288053.438
193.7,-1286749.432
193.8,-1285447.223
193.9,-1284146.81
194,-1282848.191
194.1,-1281551.365
194.2,-1280256.329
194.3,-1278963.081
194.4,-1277671.619
194.5,-1276381.941
194.6,-1275094.046
194.7,-1273807.93
194.8,-1272523.593
194.9,-1271241.032
195,-1269960.245
195.1,-1268681.23
195.2,-1267403.985
195.3,-1266128.508
195.4,-1264854.797
195.5,-1263582.849
195.6,-1262312.663
195.7,-1261044.237
195.8,-1259777.568
195.9,-1258512.655
196,-1257249.494
196.1,-1255988.085
196.2,-1254728.425
196.3,-1253470.512
196.4,-1252214.343
196.5,-1250959.917
196.6,-1249707.232
196.7,-1248456.285
196.8,-1247207.074
196.9,-1245959.596
197,-1244713.851
197.1,-1243469.835
197.2,-1242227.547
197.3,-1240986.983
197.4,-1239748.143
197.5,-1238511.024
197.6,-1237275.623
197.7,-1236041.938
197.8,-1234809.968
197.9,-1233579.71
198,-1232351.162
198.1,-1231124.321
198.2,-1229899.185
198.3,-1228675.753
198.4,-1227454.021
198.5,-1226233.988
198.6,-1225015.651
198.7,-1223799.009
198.8,-1222584.058
198.9,-1221370.797
199,-1220159.223
199.1,-1218949.334
199.2,-1217741.128
199.3,-1216534.602
199.4,-1215329.755
199.5,-1214126.584
199.6,-1212925.086
199.7,-1211725.26
199.8,-1210527.103
199.9,-1209330.613
200,-1208135.787
200.1,-1206942.623
200.2,-1205751.12
200.3,-1204561.274
200.4,-1203373.084
200.5,-1202186.546
200.6,-1201001.66
200.7,-1199818.421
200.8,-1198636.829
200.9,-1197456.881
201,-1196278.574
201.1,-1195101.907
201.2,-1193926.876
201.3,-1192753.48
201.4,-1191581.716
201.5,-1190411.582
201.6,-1189243.076
201.7,-1188076.195
201.8,-1186910.936
201.9,-1185747.299
202,-1184585.28
202.1,-1183424.876
202.2,-1182266.087
202.3,-1181108.908
202.4,-1179953.339
202.5,-1178799.376
202.6,-1177647.018
202.7,-1176496.261
202.8,-1175347.104
202.9,-1174199.545
203,-1173053.58
203.1,-1171909.208
203.2,-1170766.426
203.3,-1169625.232
203.4,-1168485.624
203.5,-1167347.599
203.6,-1166211.155
203.7,-1165076.289
203.8,-1163943
203.9,-1162811.285
204,-1161681.141
204.1,-1160552.566
204.2,-1159425.558
204.3,-1158300.115
204.4,-1157176.233
204.5,-1156053.912
204.6,-1154933.148
204.7,-1153813.939
204.8,-1152696.283
204.9,-1151580.178
205,-1150465.62
205.1,-1149352.609
205.2,-1148241.141
205.3,-1147131.214
205.4,-1146022.825
205.5,-1144915.973
205.6,-1143810.655
205.7,-1142706.869
205.8,-1141604.613
205.9,-1140503.883
206,-1139404.678
206.1,-1138306.996
206.2,-1137210.833
206.3,-1136116.188
206.4,-1135023.059
206.5,-1133931.443
206.6,-1132841.337
206.7,-1131752.74
206.8,-1130665.649
206.9,-1129580.062
207,-1128495.976
207.1,-1127413.389
207.2,-1126332.299
207.3,-1125252.703
207.4,-1124174.6
207.5,-1123097.986
207.6,-1122022.86
207.7,-1120949.218
207.8,-1119877.06
207.9,-1118806.382
208,-1117737.183
208.1,-1116669.459
208.2,-1115603.209
208.3,-1114538.43
208.4,-1113475.121
208.5,-1112413.278
208.6,-1111352.899
208.7,-1110293.982
208.8,-1109236.525
208.9,-1108180.525
209,-1107125.981
209.1,-1106072.889
209.2,-1105021.248
209.3,-1103971.055
209.4,-1102922.309
209.5,-1101875.005
209.6,-1100829.144
209.7,-1099784.721
209.8,-1098741.735
209.9,-1097700.184
210,-1096660.065
210.1,-1095621.375
210.2,-1094584.114
210.3,-1093548.278
210.4,-1092513.865
210.5,-1091480.873
210.6,-1090449.3
210.7,-1089419.142
210.8,-1088390.399
210.9,-1087363.068
211,-1086337.146
211.1,-1085312.632
211.2,-1084289.523
211.3,-1083267.816
211.4,-1082247.51
211.5,-1081228.602
211.6,-1080211.09
211.7,-1079194.972
211.8,-1078180.245
211.9,-1077166.908
212,-1076154.958
212.1,-1075144.392
212.2,-1074135.21
212.3,-1073127.407
212.4,-1072120.983
212.5,-1071115.934
212.6,-1070112.259
212.7,-1069109.956
212.8,-1068109.022
212.9,-1067109.454
213,-1066111.252
213.1,-1065114.412
213.2,-1064118.933
213.3,-1063124.811
213.4,-1062132.046
213.5,-1061140.634
213.6,-1060150.574
213.7,-1059161.863
213.8,-1058174.5
213.9,-1057188.481
214,-1056203.805
214.1,-1055220.47
214.2,-1054238.473
214.3,-1053257.812
214.4,-1052278.486
214.5,-1051300.491
214.6,-1050323.826
214.7,-1049348.488
214.8,-1048374.476
214.9,-1047401.787
215,-1046430.419
215.1,-1045460.37
215.2,-1044491.637
215.3,-1043524.219
215.4,-1042558.114
215.5,-1041593.318
215.6,-1040629.831
215.7,-1039667.65
215.8,-1038706.773
215.9,-1037747.197
216,-1036788.92
216.1,-1035831.942
216.2,-1034876.258
216.3,-1033921.868
216.4,-1032968.768
216.5,-1032016.958
216.6,-1031066.434
216.7,-1030117.195
216.8,-1029169.238
216.9,-1028222.562
217,-1027277.164
217.1,-1026333.043
217.2,-1025390.195
217.3,-1024448.62
217.4,-1023508.315
217.5,-1022569.277
217.6,-1021631.505
217.7,-1020694.997
217.8,-1019759.75
217.9,-1018825.763
218,-1017893.034
218.1,-1016961.559
218.2,-1016031.338
218.3,-1015102.368
218.4,-1014174.648
218.5,-1013248.174
218.6,-1012322.946
218.7,-1011398.96
218.8,-1010476.215
218.9,-1009554.709
219,-1008634.44
219.1,-1007715.406
219.2,-1006797.605
219.3,-1005881.034
219.4,-1004965.691
219.5,-1004051.576
219.6,-1003138.685
219.7,-1002227.016
219.8,-1001316.569
219.9,-1000407.339
220,-999499.3263
220.1,-998592.5279
220.2,-997686.942
220.3,-996782.5666
220.4,-995879.3996
220.5,-994977.439
220.6,-994076.683
220.7,-993177.1294
220.8,-992278.7762
220.9,-991381.6216
221,-990485.6634
221.1,-989590.8998
221.2,-988697.3287
221.3,-987804.9481
221.4,-986913.7561
221.5,-986023.7507
221.6,-985134.93
221.7,-984247.2919
221.8,-983360.8346
221.9,-982475.556
222,-981591.4542
222.1,-980708.5272
222.2,-979826.7732
222.3,-978946.1901
222.4,-978066.776
222.5,-977188.5289
222.6,-976311.447
222.7,-975435.5283
222.8,-974560.7709
222.9,-973687.1728
223,-972814.7321
223.1,-971943.4469
223.2,-971073.3153
223.3,-970204.3353
223.4,-969336.505
223.5,-968469.8227
223.6,-967604.2862
223.7,-966739.8938
223.8,-965876.6434
223.9,-965014.5334
224,-964153.5616
224.1,-963293.7263
224.2,-962435.0256
224.3,-961577.4576
224.4,-960721.0203
224.5,-959865.712
224.6,-959011.5307
224.7,-958158.4746
224.8,-957306.5418
224.9,-956455.7304
225,-955606.0386
225.1,-954757.4645
225.2,-953910.0063
225.3,-953063.6621
225.4,-952218.43
225.5,-951374.3083
225.6,-950531.295
225.7,-949689.3884
225.8,-948848.5865
225.9,-948008.8876
226,-947170.2899
226.1,-946332.7914
226.2,-945496.3904
226.3,-944661.0851
226.4,-943826.8736
226.5,-942993.7541
226.6,-942161.7249
226.7,-941330.784
226.8,-940500.9297
226.9,-939672.1602
227,-938844.4737
227.1,-938017.8684
227.2,-937192.3425
227.3,-936367.8942
227.4,-935544.5217
227.5,-934722.2233
227.6,-933900.9971
227.7,-933080.8414
227.8,-932261.7544
227.9,-931443.7344
228,-930626.7794
228.1,-929810.8879
228.2,-928996.0581
228.3,-928182.288
228.4,-927369.5762
228.5,-926557.9206
228.6,-925747.3197
228.7,-924937.7717
228.8,-924129.2748
228.9,-923321.8272
229,-922515.4273
229.1,-921710.0733
229.2,-920905.7635
229.3,-920102.4961
229.4,-919300.2695
229.5,-918499.0818
229.6,-917698.9315
229.7,-916899.8166
229.8,-916101.7357
229.9,-915304.6868
230,-914508.6684
230.1,-913713.6788
230.2,-912919.7161
230.3,-912126.7788
230.4,-911334.8651
230.5,-910543.9733
230.6,-909754.1018
230.7,-908965.2488
230.8,-908177.4127
230.9,-907390.5918
231,-906604.7845
231.1,-905819.9889
231.2,-905036.2036
231.3,-904253.4267
231.4,-903471.6567
231.5,-902690.8919
231.6,-901911.1305
231.7,-901132.3711
231.8,-900354.6118
231.9,-899577.8511
232,-898802.0873
232.1,-898027.3188
232.2,-897253.5439
232.3,-896480.761
232.4,-895708.9684
232.5,-894938.1646
232.6,-894168.3478
232.7,-893399.5165
232.8,-892631.669
232.9,-891864.8037
233,-891098.9191
233.1,-890334.0134
233.2,-889570.0851
233.3,-888807.1325
233.4,-888045.1541
233.5,-887284.1482
233.6,-886524.1133
233.7,-885765.0478
233.8,-885006.95
233.9,-884249.8183
234,-883493.6513
234.1,-882738.4472
234.2,-881984.2046
234.3,-881230.9217
234.4,-880478.5972
234.5,-879727.2293
234.6,-878976.8165
234.7,-878227.3572
234.8,-877478.8499
234.9,-876731.293
235,-875984.685
235.1,-875239.0243
235.2,-874494.3093
235.3,-873750.5385
235.4,-873007.7103
235.5,-872265.8232
235.6,-871524.8757
235.7,-870784.8661
235.8,-870045.7931
235.9,-869307.6549
236,-868570.4502
236.1,-867834.1774
236.2,-867098.8349
236.3,-866364.4213
236.4,-865630.9349
236.5,-864898.3743
236.6,-864166.7381
236.7,-863436.0246
236.8,-862706.2323
236.9,-861977.3598
237,-861249.4055
237.1,-860522.368
237.2,-859796.2457
237.3,-859071.0372
237.4,-858346.7409
237.5,-857623.3555
237.6,-856900.8793
237.7,-856179.3109
237.8,-855458.6488
237.9,-854738.8915
238,-854020.0376
238.1,-853302.0857
238.2,-852585.0341
238.3,-851868.8815
238.4,-851153.6264
238.5,-850439.2673
238.6,-849725.8027
238.7,-849013.2313
238.8,-848301.5516
238.9,-847590.762
239,-846880.8612
239.1,-846171.8477
239.2,-845463.7201
239.3,-844756.4769
239.4,-844050.1167
239.5,-843344.6381
239.6,-842640.0395
239.7,-841936.3197
239.8,-841233.4771
239.9,-840531.5104
240,-839830.4181
240.1,-839130.1988
240.2,-838430.8511
240.3,-837732.3736
240.4,-837034.7648
240.5,-836338.0233
240.6,-835642.1478
240.7,-834947.1369
240.8,-834252.9891
240.9,-833559.703
241,-832867.2773
241.1,-832175.7105
241.2,-831485.0013
241.3,-830795.1483
241.4,-830106.1501
241.5,-829418.0053
241.6,-828730.7125
241.7,-828044.2703
241.8,-827358.6775
241.9,-826673.9325
242,-825990.0341
242.1,-825306.9809
242.2,-824624.7714
242.3,-823943.4045
242.4,-823262.8785
242.5,-822583.1924
242.6,-821904.3446
242.7,-821226.3338
242.8,-820549.1587
242.9,-819872.8179
243,-819197.3101
243.1,-818522.6339
243.2,-817848.7881
243.3,-817175.7712
243.4,-816503.5819
243.5,-815832.219
243.6,-815161.681
243.7,-814491.9667
243.8,-813823.0747
243.9,-813155.0036
244,-812487.7523
244.1,-811821.3193
244.2,-811155.7034
244.3,-810490.9033
244.4,-809826.9175
244.5,-809163.7449
244.6,-808501.3841
244.7,-807839.8338
244.8,-807179.0927
244.9,-806519.1596
245,-805860.0331
245.1,-805201.7119
245.2,-804544.1948
245.3,-803887.4804
245.4,-803231.5675
245.5,-802576.4548
245.6,-801922.141
245.7,-801268.6249
245.8,-800615.9051
245.9,-799963.9804
246,-799312.8495
246.1,-798662.5112
246.2,-798012.9641
246.3,-797364.2071
246.4,-796716.2388
246.5,-796069.058
246.6,-795422.6635
246.7,-794777.054
246.8,-794132.2282
246.9,-793488.1849
247,-792844.9229
247.1,-792202.4409
247.2,-791560.7376
247.3,-790919.8118
247.4,-790279.6623
247.5,-789640.2879
247.6,-789001.6873
247.7,-788363.8593
247.8,-787726.8026
247.9,-787090.5161
248,-786454.9985
248.1,-785820.2486
248.2,-785186.2651
248.3,-784553.0469
248.4,-783920.5928
248.5,-783288.9015
248.6,-782657.9718
248.7,-782027.8025
248.8,-781398.3924
248.9,-780769.7403
249,-780141.845
249.1,-779514.7054
249.2,-778888.3201
249.3,-778262.6881
249.4,-777637.808
249.5,-777013.6789
249.6,-776390.2993
249.7,-775767.6683
249.8,-775145.7845
249.9,-774524.6468
250,-773904.2541
250.1,-773284.6051
250.2,-772665.6986
250.3,-772047.5336
250.4,-771430.1088
250.5,-770813.4231
250.6,-770197.4753
250.7,-769582.2642
250.8,-768967.7887
250.9,-768354.0477
251,-767741.0399
251.1,-767128.7642
251.2,-766517.2195
251.3,-765906.4045
251.4,-765296.3183
251.5,-764686.9596
251.6,-764078.3272
251.7,-763470.4201
251.8,-762863.2371
251.9,-762256.777
252,-761651.0388
252.1,-761046.0212
252.2,-760441.7233
252.3,-759838.1437
252.4,-759235.2815
252.5,-758633.1354
252.6,-758031.7045
252.7,-757430.9874
252.8,-756830.9832
252.9,-756231.6907
253,-755633.1088
253.1,-755035.2364
253.2,-754438.0724
253.3,-753841.6156
253.4,-753245.865
253.5,-752650.8195
253.6,-752056.4779
253.7,-751462.8392
253.8,-750869.9022
253.9,-750277.666
254,-749686.1293
254.1,-749095.2911
254.2,-748505.1503
254.3,-747915.7058
254.4,-747326.9566
254.5,-746738.9015
254.6,-746151.5394
254.7,-745564.8694
254.8,-744978.8902
254.9,-744393.601
255,-743809.0004
255.1,-743225.0876
255.2,-742641.8614
255.3,-742059.3207
255.4,-741477.4646
255.5,-740896.2919
255.6,-740315.8016
255.7,-739735.9925
255.8,-739156.8638
255.9,-738578.4142
256,-738000.6428
256.1,-737423.5485
256.2,-736847.1303
256.3,-736271.3871
256.4,-735696.3178
256.5,-735121.9215
256.6,-734548.197
256.7,-733975.1434
256.8,-733402.7596
256.9,-732831.0445
257,-732259.9972
257.1,-731689.6166
257.2,-731119.9017
257.3,-730550.8515
257.4,-729982.4648
257.5,-729414.7408
257.6,-728847.6783
257.7,-728281.2764
257.8,-727715.5341
257.9,-727150.4503
258,-726586.024
258.1,-726022.2542
258.2,-725459.1399
258.3,-724896.68
258.4,-724334.8737
258.5,-723773.7198
258.6,-723213.2174
258.7,-722653.3655
258.8,-722094.1631
258.9,-721535.6091
259,-720977.7026
259.1,-720420.4426
259.2,-719863.8281
259.3,-719307.8581
259.4,-718752.5317
259.5,-718197.8477
259.6,-717643.8053
259.7,-717090.4035
259.8,-716537.6413
259.9,-715985.5177
260,-715434.0317
260.1,-714883.1824
260.2,-714332.9687
260.3,-713783.3898
260.4,-713234.4446
260.5,-712686.1322
260.6,-712138.4516
260.7,-711591.4019
260.8,-711044.982
260.9,-710499.1911
261,-709954.0281
261.1,-709409.4922
261.2,-708865.5823
261.3,-708322.2975
261.4,-707779.6369
261.5,-707237.5994
261.6,-706696.1842
261.7,-706155.3903
261.8,-705615.2168
261.9,-705075.6627
262,-704536.7271
262.1,-703998.409
262.2,-703460.7075
262.3,-702923.6217
262.4,-702387.1506
262.5,-701851.2933
262.6,-701316.0489
262.7,-700781.4164
262.8,-700247.3949
262.9,-699713.9835
263,-699181.1813
263.1,-698648.9873
263.2,-698117.4007
263.3,-697586.4204
263.4,-697056.0456
263.5,-696526.2755
263.6,-695997.1089
263.7,-695468.5451
263.8,-694940.5831
263.9,-694413.2221
264,-693886.4611
264.1,-693360.2992
264.2,-692834.7355
264.3,-692309.7691
264.4,-691785.3992
264.5,-691261.6247
264.6,-690738.4448
264.7,-690215.8587
264.8,-689693.8654
264.9,-689172.464
265,-688651.6537
265.1,-688131.4335
265.2,-687611.8026
265.3,-687092.7601
265.4,-686574.3051
265.5,-686056.4367
265.6,-685539.154
265.7,-685022.4562
265.8,-684506.3423
265.9,-683990.8116
266,-683475.8631
266.1,-682961.4959
266.2,-682447.7093
266.3,-681934.5022
266.4,-681421.8739
266.5,-680909.8235
266.6,-680398.3501
266.7,-679887.4529
266.8,-679377.131
266.9,-678867.3835
267,-678358.2095
267.1,-677849.6083
267.2,-677341.579
267.3,-676834.1207
267.4,-676327.2325
267.5,-675820.9137
267.6,-675315.1633
267.7,-674809.9805
267.8,-674305.3645
267.9,-673801.3144
268,-673297.8294
268.1,-672794.9086
268.2,-672292.5513
268.3,-671790.7565
268.4,-671289.5234
268.5,-670788.8513
268.6,-670288.7391
268.7,-669789.1863
268.8,-669290.1918
268.9,-668791.7548
269,-668293.8747
269.1,-667796.5504
269.2,-667299.7812
269.3,-666803.5663
269.4,-666307.9049
269.5,-665812.796
269.6,-665318.239
269.7,-664824.233
269.8,-664330.7771
269.9,-663837.8706
270,-663345.5127
270.1,-662853.7025
270.2,-662362.4392
270.3,-661871.7221
270.4,-661381.5503
270.5,-660891.9229
270.6,-660402.8393
270.7,-659914.2986
270.8,-659426.3
270.9,-658938.8427
271,-658451.9259
271.1,-657965.5488
271.2,-657479.7107
271.3,-656994.4106
271.4,-656509.6479
271.5,-656025.4218
271.6,-655541.7314
271.7,-655058.5759
271.8,-654575.9546
271.9,-654093.8668
272,-653612.3115
272.1,-653131.288
272.2,-652650.7957
272.3,-652170.8335
272.4,-651691.4009
272.5,-651212.497
272.6,-650734.121
272.7,-650256.2722
272.8,-649778.9497
272.9,-649302.1529
273,-648825.881
273.1,-648350.1331
273.2,-647874.9086
273.3,-647400.2066
273.4,-646926.0264
273.5,-646452.3672
273.6,-645979.2283
273.7,-645506.6089
273.8,-645034.5083
273.9,-644562.9256
274,-644091.8602
274.1,-643621.3112
274.2,-643151.278
274.3,-642681.7598
274.4,-642212.7558
274.5,-641744.2652
274.6,-641276.2874
274.7,-640808.8216
274.8,-640341.867
274.9,-639875.423
275,-639409.4886
275.1,-638944.0633
275.2,-638479.1463
275.3,-638014.7368
275.4,-637550.8341
275.5,-637087.4374
275.6,-636624.5461
275.7,-636162.1594
275.8,-635700.2765
275.9,-635238.8968
276,-634778.0195
276.1,-634317.6438
276.2,-633857.7692
276.3,-633398.3947
276.4,-632939.5197
276.5,-632481.1436
